flat_id,room_cnt,address,metro,price,region,Парковка,Тип дома,Вид из окон,Тип перекрытий,Жилая площадь,Год постройки,Балкон/лоджия,Отопление,Общая площадь,Подъезды,Санузел,Высота потолков,Тип жилья,Ремонт,Строительная серия,Аварийность,Мусоропровод,Количество лифтов,Площадь кухни,Газоснабжение,Отделка
291414507,4,"Москва,САО,р-н Хорошевский,Чапаевский пер.,3","Аэропорт,Сокол,ЦСКА",120000000,1,Подземная,Кирпичный,На улицу и двор,Железобетонные,115,2006,,Индивидуальный тепловой пункт,"156,2",13,"2 совмещенных, 1 раздельный","3,7 м",Вторичка,Дизайнерский,,Нет,Да,"1 пассажирский, 1 грузовой",20,,
284980945,6,"Москва,ЦАО,р-н Хамовники,ул. Ефремова,19к4","Спортивная,Лужники,Фрунзенская",423972190,1,,Монолитный,На улицу и двор,Железобетонные,,2015,"1 лоджия, 1 балкон",Индивидуальный тепловой пункт,"271,3",3,"2 совмещенных, 3 раздельных",,Вторичка,Без ремонта,Индивидуальный проект,Нет,,,19,,
280642924,1,"Московская область,Рузский городской округ,Тучково рп,Дружный микрорайон,13",,4950000,1,,Монолитно-кирпичный,На улицу и двор,,"14,1",,1 балкон,,"40,84",,,,Новостройка,,,,,,"11,7",,Неизвестно
291305670,5,"Москва,ЦАО,р-н Хамовники,ул. Усачева,15А","Спортивная,Фрунзенская,Лужники",535990000,1,Подземная,,На улицу и двор,Нет информации,,2022,,Нет информации,"412,3",,"3 совмещенных, 3 раздельных","3,3 м",Вторичка Пентхаус,Без ремонта,Индивидуальный проект,Нет,,"2 пассажирских, 2 грузовых",,,
291358501,4,"Москва,ЮАО,р-н Даниловский,просп. Лихачева,16к4","Технопарк,Коломенская,ЗИЛ",56500000,1,,Монолитный,На улицу и двор,Железобетонные,"67,8",2022,1 лоджия,Центральное,108,1,2 совмещенных,"3,2 м",Вторичка,Без ремонта,Индивидуальный проект,Нет,,2 пассажирских,"16,9",,
281255588,3,"Москва,ЦАО,р-н Арбат,ул. Арбат,38/1С2","Смоленская,Арбатская,Кропоткинская",68000000,1,,Кирпичный,На улицу и двор,Смешанные,70,1917,,Центральное,98,3,2 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,,15,Центральное,
287067400,1,"Московская область,Солнечногорск,Красная ул.,56",,5100000,1,Подземная,Монолитно-кирпичный,На улицу,,"19,6",,1 балкон,,"43,4",,1 раздельный,,Вторичка,Без ремонта,,,Да,"2 пассажирских, 1 грузовой","9,2",,
249990207,2,"Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,22с2","Тестовская,Международная,Выставочная",36000000,1,,Монолитный,,Нет информации,,2020,,Нет информации,60,,1 совмещенный,,Вторичка Апартаменты,Дизайнерский,,Нет,Нет,,,,
285540987,4,"Московская область,Одинцовский городской округ,Дачного хозяйства Жуковка поселок,Жуковка-1 коттеджный поселок",,72000000,4593,,,,,,,,,"192,5",,2 совмещенных,,Вторичка,Дизайнерский,,,,,,,
286736270,5,"Москва,ЦАО,р-н Тверской,Садовая-Самотечная ул.,7С1","Цветной бульвар,Трубная,Достоевская",48000000,1,,Кирпичный,На улицу и двор,Нет информации,"96,8",1916,,Центральное,138,2,"4 совмещенных, 4 раздельных",,Вторичка,Без ремонта,Индивидуальный проект,Нет,,,"13,8",Центральное,
278419960,4,"Московская область,Рузский городской округ,Дорохово поселок,ул. Школьная,21Б",,5200000,4593,Наземная,,На улицу и двор,Нет информации,"63,7",1972,,Центральное,"81,8",2,,"2,4 м",Вторичка,Косметический,,Нет,,,6,,
284548050,2,"Московская область,Одинцовский городской округ,ВНИИССОК поселок,ул. Дружбы,4",,11999000,1,,Панельный,,Железобетонные,,2009,1 лоджия,Центральное,"80,8",1,1 раздельный,,Вторичка,Дизайнерский,,Нет,Да,2 пассажирских,20,,
288464983,5,"Москва,ЮЗАО,р-н Черемушки,ул. Гарибальди,36",Новые Черёмушки,48000000,1,,Кирпичный,На улицу и двор,Железобетонные,118,1996,2 лоджии,Центральное,"159,5",13,"1 совмещенный, 1 раздельный",,Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,"1 пассажирский, 1 грузовой",14,,
289814102,4,"Московская область,Одинцовский городской округ,Лайково село,Город-событие Лайково жилой комплекс,Лайково Парк квартал,69","Одинцово,Баковка,Сколково",16200000,1,Наземная,Монолитно-кирпичный,На улицу и двор,,92,,"1 лоджия, 1 балкон",,124,,"1 совмещенный, 1 раздельный","3,07 м",Вторичка,Без ремонта,,,,"1 пассажирский, 1 грузовой",15,,
270674312,4,"Москва,ЗАО,р-н Раменки,Мосфильмовская ул.,70к7","Ломоносовский проспект,Минская,Парк Победы",130000000,1,,,На улицу и двор,,,,,,"203,5",,3 совмещенных,,Вторичка,Дизайнерский,,,,,,,
270693371,4,"Московская область,Долгопрудный,Лихачевское ш.,14","Долгопрудная,Алтуфьево",9200000,4593,,,На улицу и двор,Нет информации,46,1973,1 лоджия,Центральное,63,6,1 раздельный,,Вторичка,Косметический,,Нет,Да,1 пассажирский,7,Центральное,
289519229,6,"Москва,ЗАО,р-н Можайский,проезд Загорского,11","Кунцевская,Кунцевская,Славянский бульвар",320000000,1,Подземная,,На улицу и двор,Нет информации,,1999,,Центральное,"332,1",4,4 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,1 пассажирский,20,,
285604739,4,"Москва,НАО (Новомосковский),Десеновское поселение,Ватутинки поселок,Рашен Дизайн Дистрикт жилой комплекс,к4А","Ольховая,Прокшино,Филатов Луг",44353550,1,Подземная,Монолитно-кирпичный,,,"72,1",,"2 лоджии, 2 балкона",,"137,55",,3 совмещенных,"3,02 м",Новостройка,,,,,,"7,1",,Без отделки
284204406,4,"Московская область,Одинцовский городской округ,Перхушково село,Равновесие жилой комплекс,к7","Рассказовка,Новопеределкино,Сколково",11750000,1,,Монолитный,Во двор,,,,1 лоджия,,"92,8",,2 совмещенных,,Новостройка Пентхаус,,,,,"1 пассажирский, 1 грузовой",24,,
286364397,5,"Москва,ЦАО,р-н Мещанский,Олимпийский просп.,вл10","Цветной бульвар,Достоевская,Проспект Мира",117065000,1,,Монолитный,,,,,,,"180,1",,,"3,3 м",Новостройка Апартаменты,,,,,5 грузовых,,,Чистовая
282381701,4,"Москва,ЗАО,р-н Раменки,Минская ул.,1ГК1","Ломоносовский проспект,Минская,Раменки",120000000,1,,Монолитный,На улицу и двор,Железобетонные,,2005,4 лоджии,Индивидуальный тепловой пункт,"302,2",6,3 совмещенных,,Вторичка,Дизайнерский,,Нет,,3 пассажирских,,,
291095635,4,"Московская область,Подольск,мкр. Климовск,ул. Советская,3",,9199000,4593,,Монолитный,На улицу и двор,Железобетонные,"50,5",1977,1 лоджия,Центральное,"79,3",8,1 раздельный,,Вторичка,Косметический,,Нет,,,"10,5",Центральное,
290715184,4,"Москва,САО,р-н Хорошевский,проезд Березовой Рощи,8","ЦСКА,Беговая,Петровский Парк",73000000,1,Подземная,Монолитный,На улицу и двор,Железобетонные,,2006,1 лоджия,Центральное,197,1,2 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"1 пассажирский, 2 грузовых",,,
280208636,4,"Москва,НАО (Новомосковский),Сосенское поселение,Дзен-кварталы жилой комплекс,2.2","Коммунарка,Ольховая,Бунинская аллея",13682785,1,,Монолитный,На улицу и двор,,"31,6",,1 лоджия,,"64,3",,"1 совмещенный, 1 раздельный","2,91 м",Новостройка,,,,,1 грузовой,"18,8",,Предчистовая
290020460,4,"Московская область,Мытищи городской округ,Пирогово деревня,ул. Ильинского,7","Медведково,Алтуфьево",15530000,4593,,,На улицу,Нет информации,60,2017,1 балкон,Нет информации,100,6,1 раздельный,,Вторичка,Косметический,Индивидуальный проект,Нет,,1 пассажирский,15,,
275087121,5,"Москва,ЦАО,р-н Пресненский,Малая Бронная ул.,4","Тверская,Пушкинская,Арбатская",113654040,1,,Кирпичный,На улицу и двор,Деревянные,,1910,,Центральное,119,2,2 совмещенных,,Вторичка,Без ремонта,Индивидуальный проект,Нет,,1 пассажирский,,Центральное,
287206048,5,"Москва,ЦАО,р-н Хамовники,ул. Ефремова,19к1","Спортивная,Лужники,Фрунзенская",1041828700,1,Подземная,Монолитный,Во двор,,200,,1 балкон,,491,,,,Новостройка,,,,,,50,,
290974972,2,"Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный административный округ,Сити Бэй жилой комплекс,к8/3","Тушинская,Трикотажная,Волоколамская",17250000,1,,Монолитный,На улицу и двор,,50,,,,"63,5",,2 совмещенных,"2,85 м",Вторичка,Косметический,,,,3 пассажирских,6,,
278580937,5,"Москва,ЦАО,р-н Басманный,Чистопрудный бул.,10С1","Чистые пруды,Тургеневская,Сретенский бульвар",119000000,1,Наземная,,Во двор,Нет информации,154,1870,1 балкон,Центральное,261,3,"2 совмещенных, 1 раздельный","3,3 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,1 пассажирский,,Центральное,
290363845,4,"Московская область,Подольск,мкр. Юбилейный,Пахринский проезд,8","Подольск,Силикатная,Щербинка",9500000,4593,,,На улицу и двор,Нет информации,58,1970,3 лоджии,Центральное,80,4,1 раздельный,,Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,1 пассажирский,7,Центральное,
291782616,4,"Москва,ЦАО,р-н Хамовники,ул. Ефремова,19к1","Фрунзенская,Спортивная,Лужники",397900000,1,Подземная,Монолитный,Во двор,Железобетонные,,2015,,Индивидуальный тепловой пункт,202,3,3 раздельных,"3,5 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,"2 пассажирских, 2 грузовых",30,,
287534702,4,"Московская область,Реутов,мкр. Северный Реутов,ул. Реутовских ополченцев,4",,24500000,1,,Монолитный,На улицу,Железобетонные,"62,8",2016,2 лоджии,Центральное,"144,6",1,"2 совмещенных, 2 раздельных",3 м,Вторичка,,Индивидуальный проект,Нет,,1 пассажирский,"15,5",,
277738304,2,"Москва,САО,р-н Беговой,ул. 1-я Ямского Поля,28С3","Белорусская,Менделеевская,Савёловская",38209999,1,Многоуровневая,Монолитный,На улицу и двор,,"30,5",,,,"77,85",,"1 совмещенный, 1 раздельный","3,15 м",Новостройка Апартаменты,,,,,"1 пассажирский, 1 грузовой","27,1",,Предчистовая
287531353,4,"Московская область,Химки,мкр. Новогорск,ул. Заречная,2к1",Планерная,46900000,4593,,Монолитный,На улицу,Железобетонные,"72,5",2014,1 лоджия,Автономная котельная,130,1,3 раздельных,"3,4 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,,1 пассажирский,21,,
289977037,1,"Московская область,Балашиха,мкр. Южный,Квартал Светлый жилой комплекс,к3","Новогиреево,Перово,Лухмановская",6226167,1,,Монолитно-кирпичный,,,9,,,,"36,9",,,"2,72 м",Новостройка,,,,,,"16,1",,Черновая
291578728,2,"Москва,ЦАО,р-н Хамовники,пер. 1-й Тружеников,12","Киевская,Фрунзенская,Смоленская",269284490,1,,Монолитно-кирпичный,,,,,,,"155,65",,,"3,55 м",Новостройка,,,,,,,,Без отделки
291063468,4,"Москва,ЮАО,р-н Нагатино-Садовники,ул. Академика Миллионщикова,11","Коломенская,Каширская",15500000,1,Наземная,Монолитный,Во двор,Железобетонные,46,1969,1 балкон,Центральное,64,6,1 раздельный,"2,6 м",Вторичка,Без ремонта,,Нет,Да,"1 пассажирский, 1 грузовой",6,Центральное,
291497011,4,"Москва,НАО (Новомосковский),Марушкинское поселение,Квартал Западный жилой комплекс",,15217699,1,Открытая,Монолитный,,,"51,5",,1 балкон,,"75,84",,2 совмещенных,3 м,Новостройка,,,,,1 грузовой,"6,6",,Чистовая
282906199,5,"Москва,ЦАО,р-н Хамовники,2-й Обыденский пер.,12А","Кропоткинская,Боровицкая,Парк Культуры",125000000,1,Открытая,Кирпичный,На улицу и двор,,155,,,,200,,2 совмещенных,,Вторичка Пентхаус,Евроремонт,,,Нет,1 пассажирский,25,,
284746400,4,"Москва,САО,р-н Сокол,Факультетский пер.,6",Войковская,47500000,1,,Кирпичный,На улицу и двор,Железобетонные,"92,3",2006,1 лоджия,Центральное,140,2,2 совмещенных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"3 пассажирских, 1 грузовой",15,,
280253180,4,"Московская область,Истра городской округ,Захарово деревня,Агаларов Эстэйт коттеджный поселок",,130000000,4593,,,,,184,,1 балкон,,230,,"2 совмещенных, 1 раздельный",,Вторичка,Евроремонт,,,,,,,
288166362,5,"Москва,ЗАО,р-н Раменки,просп. Генерала Дорохова,39к1Г","Минская,Минская",60000000,1,Подземная,Монолитный,Во двор,,"65,1",,,,"100,1",,"1 совмещенный, 1 раздельный",,Вторичка,Без ремонта,,,,"1 пассажирский, 1 грузовой",30,,
289411652,5,"Москва,ЦАО,р-н Якиманка,Лаврушинский жилой комплекс","Третьяковская,Полянка,Новокузнецкая",1131860000,1,Подземная,Монолитный,На улицу и двор,,"109,5",,2 балкона,,"271,2",,"3 совмещенных, 1 раздельный","3,35 м",Новостройка Пентхаус,,,,,"1 пассажирский, 1 грузовой","91,7",,Без отделки
285304715,4,"Московская область,Кашира,просп. Советский,7",,4100000,4593,,Кирпичный,На улицу и двор,Нет информации,"58,8",1939,2 балкона,Центральное,"92,7",4,1 раздельный,,Вторичка,Без ремонта,,Нет,,,"10,7",Центральное,
290016469,2,"Москва,ЦАО,р-н Хамовники,ул. Усачева,15А",Спортивная,80000000,1,Многоуровневая,,На улицу,Нет информации,"39,8",2022,,Нет информации,"90,52",,2 совмещенных,,Вторичка,Без ремонта,Индивидуальный проект,Нет,,,"22,2",,
284657036,4,"Москва,ЗАО,р-н Раменки,Мосфильмовская ул.,1А","Ломоносовский проспект,Минская,Парк Победы",296000000,1,Подземная,Монолитный,На улицу и двор,Железобетонные,,2020,,Центральное,237,1,"3 совмещенных, 1 раздельный",,Вторичка,Без ремонта,Индивидуальный проект,Нет,,,,,
288906560,4,"Москва,САО,р-н Хорошевский,Чапаевский пер.,3","Аэропорт,Сокол,ЦСКА",109990000,1,Подземная,Кирпичный,На улицу и двор,Железобетонные,155,2006,,Индивидуальный тепловой пункт,"226,2",13,3 совмещенных,3 м,Вторичка,Евроремонт,,Нет,Да,"1 пассажирский, 1 грузовой",30,,
291370354,3,"Москва,ЮВАО,р-н Печатники,Левел Южнопортовая жилой комплекс","Кожуховская,Дубровка,Угрешская",17244426,1,Подземная,Монолитный,Во двор,,"27,6",,,,"56,5",,1 совмещенный,"2,85 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","19,3",,Без отделки
285404232,1,"Московская область,Химки городской округ,Юрлово деревня,Пятницкие Луга жилой комплекс,к1/2","Пятницкое шоссе,Нахабино,Аникеевка",5965927,1,Открытая,Монолитный,,,"14,9",,,,"34,38",,1 совмещенный,"2,77 м",Новостройка,,,,,"1 пассажирский, 1 грузовой",11,,Чистовая
284948447,4,"Московская область,Балашиха,мкр. Саввино,Столичный жилой комплекс,к23","Некрасовка,Лухмановская,Улица Дмитриевского",10868400,1,,Монолитный,,,,,,,"65,17",,,,Новостройка,,,,,,,,
291415896,1,"Москва,ЮАО,р-н Орехово-Борисово Северное,ул. Маршала Захарова,18К1","Орехово,Домодедовская,Шипиловская",9800000,1,Наземная,Монолитный,,Железобетонные,21,1984,,Центральное,"39,2",6,1 раздельный,"2,64 м",Вторичка,Без ремонта,П-46,Нет,Да,2 пассажирских,"8,6",,
289229698,5,"Москва,ЗАО,р-н Тропарево-Никулино,просп. Вернадского,92","Юго-Западная,Тропарёво",90000000,1,Подземная,,Во двор,Нет информации,125,2003,1 лоджия,Центральное,192,6,"2 совмещенных, 1 раздельный",3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"1 пассажирский, 2 грузовых",12,,
280748932,1,"Москва,ЦАО,р-н Замоскворечье,Космодамианская наб.,4/22С9","Новокузнецкая,Третьяковская,Китай-город",63528556,1,Подземная,Монолитно-кирпичный,,,"13,2",,,,"48,23",,1 совмещенный,"3,2 м",Новостройка Апартаменты,,,,,,"20,5",,Черновая
189385345,6,"Москва,ЗАО,р-н Крылатское,Островная ул.,16",,284135100,1,Наземная,,Во двор,Нет информации,200,2004,3 балкона,Автономная котельная,305,1,3 совмещенных,,Вторичка,Евроремонт,Индивидуальный проект,Нет,Нет,,35,Центральное,
287879372,4,"Московская область,Химки,мкр. Новые Химки,Юбилейный просп.,76","Беломорская,Планерная,Речной вокзал",10900000,1,Наземная,,Во двор,Железобетонные,53,1976,1 балкон,Центральное,74,4,1 раздельный,"2,5 м",Вторичка,Косметический,,Нет,Да,1 пассажирский,"6,1",Центральное,
291065103,2,"Москва,ЦАО,р-н Мещанский,ул. Сущевский Вал,60К2",,12490000,1,,Кирпичный,,Железобетонные,"26,5",1960,,Центральное,"41,1",4,,,Вторичка,,Индивидуальный проект,Нет,,,,Центральное,
291052270,5,"Москва,ЗАО,р-н Раменки,Мосфильмовская ул.,1А",Киевская,221129000,1,Подземная,Монолитный,Во двор,Железобетонные,,2020,,Центральное,"170,5",1,"2 совмещенных, 1 раздельный","3,2 м",Вторичка,Без ремонта,Индивидуальный проект,Нет,Да,2 пассажирских,,,
270787664,2,"Москва,САО,р-н Дмитровский,Лобненская ул.,13к4","Яхромская,Марк,Селигерская",21554207,1,Открытая,Монолитный,На улицу,,"28,3",,,,65,,2 совмещенных,"2,6 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","21,8",,Чистовая
289485602,4,"Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,22с1","Выставочная,Деловой центр,Тестовская",196671800,1,,Монолитный,На улицу,,,,,,"225,8",,1 совмещенный,"3,9 м",Новостройка Апартаменты,,,,,,,,Без отделки
288104548,1,"Московская область,Солнечногорск,ул. 1-я Урицкая,4А",,4100000,1,,,Во двор,Нет информации,12,,,Нет информации,25,,1 раздельный,,Вторичка,Евроремонт,,Нет,,,8,,
285642765,2,"Москва,НАО (Новомосковский),Рязановское поселение,Алхимово жилой комплекс,к7",Силикатная,7700000,1,,Монолитно-кирпичный,На улицу и двор,,"28,3",,,,"38,3",,,"2,8 м",Вторичка,Без ремонта,,,,"3 пассажирских, 1 грузовой",5,,
291771281,1,"Московская область,Одинцовский городской округ,Лайково село,Город-событие Лайково жилой комплекс,Лайково Парк квартал,70","Одинцово,Баковка,Сколково",5844072,1,Подземная,Монолитный,,,,,,,"44,6",,,,Новостройка,,,,,1 грузовой,,,
288437400,4,"Московская область,Красногорск городской округ,Николо-Урюпино село,ул. Полковника Глазунова,15",,12500000,4593,,,,Нет информации,52,2022,,Нет информации,"81,6",,,,Вторичка,Без ремонта,,Нет,Нет,,12,,
291181975,5,"Москва,ЮЗАО,р-н Обручевский,ул. Архитектора Власова,22","Новые Черёмушки,Новаторская",82000000,1,,Кирпичный,Во двор,Железобетонные,146,1999,"1 лоджия, 1 балкон",Центральное,310,5,2 совмещенных,"3,2 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,,41,,
277138348,4,"Москва,ЗАО,р-н Дорогомилово,ул. Дунаевского,7","Студенческая,Кутузовская,Выставочная",94711700,1,Подземная,Монолитный,На улицу и двор,Железобетонные,,1996,1 лоджия,Центральное,146,1,"1 совмещенный, 1 раздельный",,Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,2 пассажирских,"36,3",,
291398179,4,"Московская область,Чехов,Новая ул.,26к1",,15900000,4593,Наземная,Кирпичный,На улицу и двор,,75,,"2 лоджии, 2 балкона",,190,,"1 совмещенный, 2 раздельных",3 м,Вторичка,Евроремонт,,,,,25,,
273380996,6,"Москва,ЦАО,р-н Тверской,ул. Петровка,17С2","Чеховская,Трубная,Кузнецкий мост",57000000,1,Наземная,Кирпичный,Во двор,Нет информации,"105,5",1892,,Центральное,"144,4",2,1 раздельный,,Вторичка,Косметический,Индивидуальный проект,Нет,,,"12,8",Центральное,
288645901,2,"Москва,ЮАО,р-н Донской,Новоданиловская 8 жилой комплекс,к3",Тульская,17650000,1,,Монолитный,Во двор,,26,,,,"39,2",,1 совмещенный,3 м,Новостройка Апартаменты,,,,,2 пассажирских,6,,
287283824,4,"Московская область,Химки,мкр. Новые Химки,ул. Горшина,6к1","Планерная,Ховрино,Беломорская",17500000,1,Открытая,Монолитный,На улицу,Железобетонные,"63,9",2011,3 лоджии,Центральное,"105,5",2,"1 совмещенный, 1 раздельный","2,75 м",Вторичка,Косметический,Индивидуальный проект,Нет,Да,"1 пассажирский, 2 грузовых",11,,
287682508,6,"Москва,ЦАО,р-н Тверской,Долгоруковская ул.,23А","Новослободская,Менделеевская,Маяковская",400000000,1,Подземная,Монолитный,На улицу и двор,,,,1 лоджия,,357,,,"4,2 м",Вторичка,Без ремонта,,,,"1 пассажирский, 1 грузовой",,,
291296532,4,"Москва,ЦАО,р-н Хамовники,ул. Остоженка,5","Кропоткинская,Арбатская,Боровицкая",146000000,1,Наземная,Кирпичный,На улицу и двор,Деревянные,102,1914,1 балкон,Центральное,153,4,3 совмещенных,"3,2 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,1 пассажирский,14,,
291387041,5,"Москва,ЮАО,р-н Нагатино-Садовники,Варшавское ш.,37Ак2","Нагатинская,Верхние котлы,Нагорная",75926400,1,Подземная,Монолитно-кирпичный,,,94,,,,"143,8",,,"3,02 м",Новостройка,,,,,"2 пассажирских, 1 грузовой","12,5",,Предчистовая
291368097,4,"Московская область,Балашиха,ул. Реутовская,27","Новогиреево,Новокосино,Щёлковская",24700000,4593,Наземная,Панельный,Во двор,Нет информации,51,2022,,Центральное,93,5,2 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"1 пассажирский, 1 грузовой",14,,
291103263,1,"Московская область,Одинцово,Клубничное Поле микрорайон,10","Одинцово,Баковка,Сколково",6036212,1,Открытая,Монолитный,,,"13,5",,,,"26,6",,1 совмещенный,"2,9 м",Новостройка,,,,,"1 пассажирский, 2 грузовых","5,2",,Без отделки
288177380,5,"Москва,ЦАО,р-н Якиманка,Софийская наб.,34С2",,529085417,1,,,,,,,,,317,,4 совмещенных,"3,4 м",Новостройка Апартаменты,,,,,4 грузовых,,,Без отделки
291786194,1,"Московская область,Химки городской округ,Рузино деревня,Кутузовский микрорайон,3к2","Нахабино,Аникеевка,Опалиха",4577025,1,,Монолитный,,,,,,,"23,6",,,"3,05 м",Новостройка,,,,,1 грузовой,,,
286852383,5,"Московская область,Видное,Садовая ул.,37","Битца,Домодедовская,Орехово",15500000,4593,Открытая,Кирпичный,Во двор,Деревянные,40,1952,,Центральное,100,,"1 совмещенный, 1 раздельный","2,7 м",Вторичка,Косметический,,Нет,,,7,Центральное,
291062941,6,"Москва,САО,р-н Савеловский,1-я Квесисская ул.,9","Петровский Парк,Савёловская,Савёловская",149000000,1,Подземная,Монолитный,На улицу и двор,Железобетонные,140,2016,2 лоджии,Индивидуальный тепловой пункт,230,1,4 совмещенных,"3,2 м",Вторичка Пентхаус,Дизайнерский,Индивидуальный проект,Нет,,4 пассажирских,22,,
288537692,4,"Москва,ЗАО,р-н Раменки,Ломоносовский просп.,25к2",Университет,88000000,1,Подземная,Кирпичный,Во двор,Железобетонные,,2010,3 лоджии,Центральное,156,10,3 раздельных,"3,2 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,"1 пассажирский, 1 грузовой",22,,
291788889,3,"Москва,НАО (Новомосковский),Внуковское поселение,бул. Андрея Тарковского,11","Рассказовка,Новопеределкино,Боровское шоссе",17950000,1,Многоуровневая,Монолитный,На улицу и двор,Железобетонные,40,2022,1 лоджия,Центральное,60,11,1 совмещенный,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,2 пассажирских,14,,
261728378,5,"Москва,ЦАО,р-н Хамовники,1-й Неопалимовский пер.,8","Парк Культуры,Смоленская,Киевская",634568390,1,Подземная,Блочный,На улицу и двор,Нет информации,,2003,,Центральное,363,4,"3 совмещенных, 1 раздельный",3 м,Вторичка,Дизайнерский,,Нет,,3 пассажирских,50,,
291803544,3,"Москва,ЦАО,р-н Хамовники,ул. Усачева,11А","Спортивная,Фрунзенская,Фрунзенская",224900000,1,Подземная,,На улицу и двор,,"157,1",,,,"237,2",,"2 совмещенных, 1 раздельный",,Вторичка,Дизайнерский,,,,,"17,2",,
288221487,3,"Москва,САО,р-н Савеловский,2-я Хуторская ул.,34","Дмитровская,Гражданская,Тимирязевская",35341845,1,Подземная,Монолитный,Во двор,,"35,6",,,,"91,83",,2 совмещенных,3 м,Новостройка,,,,,"1 пассажирский, 1 грузовой","33,4",,Предчистовая
290755149,2,"Московская область,Красногорск,мкр. Чернево,ул. Карбышева,23к1","Опалиха,Красногорская,Пенягино",8999000,4593,,Монолитный,,Железобетонные,,1979,1 лоджия,Центральное,57,1,1 раздельный,"2,7 м",Вторичка,Косметический,,Нет,Да,"1 пассажирский, 1 грузовой",,,
288274832,1,"Московская область,Щелково,мкр. Центральный,ул. Пушкина,9",,5500000,1,Наземная,Блочный,,Железобетонные,,1959,1 балкон,Центральное,"29,7",4,,"2,8 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,,,Центральное,
291642457,6,"Москва,ЗАО,р-н Фили-Давыдково,Давыдковская ул.,3","Славянский бульвар,Минская,Филёвский парк",110000000,1,Подземная,,Во двор,Нет информации,112,2003,3 лоджии,Нет информации,230,1,2 совмещенных,3 м,Вторичка,Дизайнерский,,Нет,Да,"4 пассажирских, 4 грузовых",46,,
288822166,3,"Москва,САО,р-н Сокол,ул. Зорге","Зорге,Октябрьское поле,Панфиловская",28087741,1,,Монолитный,На улицу и двор,,23,,1 лоджия,,"64,6",,2 совмещенных,"3,1 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","19,6",,Предчистовая
290795656,4,"Московская область,Дзержинский,Угрешская ул.,20",Котельники,12100000,1,,,Во двор,Железобетонные,56,2003,1 лоджия,Центральное,86,13,1 раздельный,,Вторичка,Евроремонт,П-55,Нет,,"1 пассажирский, 1 грузовой",8,,
269047716,4,"Москва,ЦАО,р-н Хамовники,пер. Коробейников,1","Парк Культуры,Кропоткинская,Октябрьская",360000000,1,Наземная,Монолитный,,Железобетонные,,2006,,Центральное,"249,3",9,3 совмещенных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,2 пассажирских,,,
281410520,2,"Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк жилой комплекс,к2/4","Бульвар Рокоссовского,Партизанская,Измайлово",17832527,1,Открытая,Монолитный,,,25,,,,"61,5",,2 совмещенных,"2,62 м",Новостройка,,,,,2 пассажирских,"21,1",,Чистовая
286608447,3,"Московская область,Мытищи городской округ,Нагорное поселок,Датский квартал жилой комплекс,к5","Алтуфьево,Бабушкинская,Медведково",10850000,1,,Монолитный,,,28,,1 лоджия,,64,,,,Новостройка,,,,,"1 пассажирский, 1 грузовой",21,,
290704812,1,"Москва,НАО (Новомосковский),Десеновское поселение,просп. Нововатутинский,10","Рассказовка,Филатов Луг,Прокшино",8300000,1,Открытая,Панельный,Во двор,Железобетонные,19,2013,1 лоджия,Центральное,36,5,1 раздельный,"2,85 м",Вторичка,Косметический,П-3М,Нет,,"1 пассажирский, 1 грузовой",10,,
288075102,3,"Москва,ЦАО,р-н Мещанский","Сухаревская,Цветной бульвар,Трубная",124736250,1,Подземная,Монолитно-кирпичный,Во двор,,"52,2",,,,"89,9",,3 раздельных,"3,4 м",Новостройка,,,,,"2 пассажирских, 1 грузовой","14,7",,Чистовая
269389445,5,"Москва,ЦАО,р-н Тверской,ул. Большая Дмитровка,20С2","Чеховская,Пушкинская,Тверская",73000000,1,Наземная,Кирпичный,Во двор,Нет информации,,1912,,Центральное,190,2,3 совмещенных,"3,6 м",Вторичка,Евроремонт,Индивидуальный проект,Нет,,1 пассажирский,,Центральное,
